,buysell,datetime,exchange,filled_prx,filled_qty,symbol,symbol_base
5310,SELL,04:46.6,XXX,163.94,1.001,SOLUSD.XXX,SOL
5311,SELL,04:46.6,XXX,163.94,0.761,SOLUSD.XXX,SOL
5312,BUY,04:47.0,XXX,164.18,0.497,SOLUSDT.XXX,SOL
5313,BUY,04:47.0,XXX,163.94,4.998,SOLUSD.XXX,SOL
5314,BUY,04:47.0,XXX,163.94,0.804,SOLUSD.XXX,SOL
5315,BUY,04:47.0,XXX,163.94,0.999,SOLUSD.XXX,SOL
5316,BUY,04:47.0,XXX,163.94,1.199,SOLUSD.XXX,SOL
5317,BUY,04:47.0,XXX,164.18,0.599,SOLUSDT.XXX,SOL
5318,BUY,04:47.1,XXX,2429.72,1.0286,ETHUSD.XXX,ETH
5319,BUY,04:47.1,XXX,2429.72,8.9714,ETHUSD.XXX,ETH
5320,BUY,04:47.2,XXX,164.18,0.497,SOLUSDT.XXX,SOL
5321,BUY,04:47.2,XXX,2429.59,2,ETHUSD.XXX,ETH
5322,BUY,04:47.2,XXX,2433.46,0.3067,ETHUSDT.XXX,ETH
5323,BUY,04:47.2,XXX,2433.46,1.9996,ETHUSDT.XXX,ETH
5324,BUY,04:47.2,XXX,2429.48,1.1622,ETHUSD.XXX,ETH
5325,BUY,04:47.2,XXX,2429.48,5.7272,ETHUSD.XXX,ETH
5326,BUY,04:47.9,XXX,0.49874,1634,XRPUSD.XXX,XRP
5327,BUY,04:48.1,XXX,2433.15,1.2997,ETHUSDT.XXX,ETH
5328,BUY,04:48.1,XXX,2433.15,2,ETHUSDT.XXX,ETH
5329,BUY,04:48.1,XXX,2433.15,1.4,ETHUSDT.XXX,ETH
5330,BUY,04:48.1,XXX,2433.15,0.8997,ETHUSDT.XXX,ETH
5331,BUY,04:48.1,XXX,2433.15,0.7998,ETHUSDT.XXX,ETH
5332,BUY,04:48.1,XXX,163.87,1.2,SOLUSD.XXX,SOL
5333,BUY,04:48.1,XXX,164.15,0.6,SOLUSDT.XXX,SOL
5334,BUY,04:48.1,XXX,163.87,0.955,SOLUSD.XXX,SOL
5335,BUY,04:48.1,XXX,2433.15,1.4997,ETHUSDT.XXX,ETH
5336,BUY,04:48.1,XXX,164.15,0.5,SOLUSDT.XXX,SOL
5337,BUY,04:48.1,XXX,164.15,2.684,SOLUSDT.XXX,SOL
5338,BUY,04:48.1,XXX,164.15,3.079,SOLUSDT.XXX,SOL
5339,SELL,04:48.3,XXX,2432.77,1.2999,ETHUSDT.XXX,ETH
5340,SELL,04:48.3,XXX,2432.77,1.4999,ETHUSDT.XXX,ETH
5341,SELL,04:48.3,XXX,2432.77,0.7999,ETHUSDT.XXX,ETH
5342,SELL,04:48.3,XXX,2432.77,1.4999,ETHUSDT.XXX,ETH
5343,SELL,04:48.3,XXX,2432.77,1.3999,ETHUSDT.XXX,ETH
5344,SELL,04:48.3,XXX,2432.77,0.8999,ETHUSDT.XXX,ETH
5345,SELL,04:49.5,XXX,2428.94,1.9238,ETHUSD.XXX,ETH
5346,SELL,04:49.5,XXX,2428.94,2.0003,ETHUSD.XXX,ETH
5347,SELL,04:49.9,XXX,2428.94,2.0003,ETHUSD.XXX,ETH
5348,SELL,04:49.9,XXX,163.87,0.48,SOLUSD.XXX,SOL
5349,SELL,04:50.0,XXX,163.87,0.481,SOLUSD.XXX,SOL
5350,SELL,04:50.0,XXX,163.87,0.999,SOLUSD.XXX,SOL
5351,SELL,04:50.0,XXX,164.15,0.599,SOLUSDT.XXX,SOL
5352,SELL,04:50.0,XXX,163.87,1.199,SOLUSD.XXX,SOL
5353,SELL,04:50.0,XXX,164.15,2,SOLUSDT.XXX,SOL
5354,SELL,04:50.0,XXX,2433.17,0.3325,ETHUSDT.XXX,ETH
5355,SELL,04:50.0,XXX,163.87,0.481,SOLUSD.XXX,SOL
5356,SELL,04:50.0,XXX,163.87,0.481,SOLUSD.XXX,SOL
5357,SELL,04:50.0,XXX,2428.94,1.2999,ETHUSD.XXX,ETH
5358,SELL,04:50.0,XXX,164.15,4.001,SOLUSDT.XXX,SOL
5359,SELL,04:50.0,XXX,2428.94,0.7754,ETHUSD.XXX,ETH
5360,SELL,04:50.0,XXX,164.15,1.4,SOLUSDT.XXX,SOL
5361,SELL,04:50.0,XXX,2428.94,2.0003,ETHUSD.XXX,ETH
5362,SELL,04:50.0,XXX,163.87,0.481,SOLUSD.XXX,SOL
5363,SELL,04:50.0,XXX,163.87,0.614,SOLUSD.XXX,SOL
5364,SELL,04:50.0,XXX,163.87,0.04,SOLUSD.XXX,SOL
5365,SELL,04:50.0,XXX,163.87,2.401,SOLUSD.XXX,SOL
5366,SELL,04:50.0,XXX,164.15,0.6,SOLUSDT.XXX,SOL
5367,SELL,04:50.3,YYY,2433.02,0.989,ETHUSDT.YYY,ETH
5368,SELL,04:50.3,XXX,2433.17,2.0003,ETHUSDT.XXX,ETH
5369,SELL,04:50.3,XXX,2433.17,1.4003,ETHUSDT.XXX,ETH
5370,SELL,04:50.3,XXX,2433.17,0.8001,ETHUSDT.XXX,ETH
5371,SELL,04:50.3,XXX,2433.17,0.9001,ETHUSDT.XXX,ETH
5372,SELL,04:50.3,XXX,164.17,0.069,SOLUSDT.XXX,SOL
5373,SELL,04:50.3,XXX,2433.17,3.2665,ETHUSDT.XXX,ETH
5374,SELL,04:50.3,XXX,2433.17,1.3002,ETHUSDT.XXX,ETH
5375,SELL,04:50.3,XXX,2429.19,0.7,ETHUSD.XXX,ETH
5376,SELL,04:50.3,XXX,2429.19,0.2897,ETHUSD.XXX,ETH
5377,SELL,04:50.3,XXX,66539.56,0.5,BTCUSD.XXX,BTC
5378,SELL,04:50.3,XXX,164.17,2,SOLUSDT.XXX,SOL
5379,SELL,04:50.3,XXX,0.49869,529,XRPUSD.XXX,XRP
5380,SELL,04:50.3,XXX,163.9,0.164,SOLUSD.XXX,SOL
5381,SELL,04:50.3,XXX,164.17,5.331,SOLUSDT.XXX,SOL
5382,SELL,04:50.3,XXX,163.9,1.2,SOLUSD.XXX,SOL
5383,SELL,04:50.3,XXX,0.49869,659,XRPUSD.XXX,XRP
5384,SELL,04:50.3,XXX,0.49869,812,XRPUSD.XXX,XRP
5385,SELL,04:50.3,XXX,163.9,1,SOLUSD.XXX,SOL
5386,SELL,04:50.3,XXX,163.9,1.2,SOLUSD.XXX,SOL
5387,BUY,04:50.4,XXX,66547.99,0.27999,BTCUSD.XXX,BTC
5388,SELL,04:50.7,XXX,66659.94,0.5,BTCUSDT.XXX,BTC
5389,BUY,04:50.9,XXX,2433.74,1.9996,ETHUSDT.XXX,ETH
5390,BUY,04:50.9,XXX,2433.74,1.3998,ETHUSDT.XXX,ETH
5391,BUY,04:51.0,XXX,2433.74,1.4,ETHUSDT.XXX,ETH
5392,BUY,04:51.0,XXX,2433.74,5.2006,ETHUSDT.XXX,ETH
5393,BUY,04:51.0,XXX,2429.48,1.2997,ETHUSD.XXX,ETH
5394,BUY,04:51.0,XXX,2429.48,1.1997,ETHUSD.XXX,ETH
5395,BUY,04:51.0,XXX,2429.48,5.6107,ETHUSD.XXX,ETH
5396,BUY,04:51.0,XXX,2429.48,0.4999,ETHUSD.XXX,ETH
5397,BUY,04:51.0,XXX,2429.48,1.39,ETHUSD.XXX,ETH
5398,BUY,04:51.0,XXX,2433.23,5.7516,ETHUSDT.XXX,ETH
5399,BUY,04:51.0,XXX,163.92,1.199,SOLUSD.XXX,SOL
5400,BUY,04:51.0,XXX,163.92,0.999,SOLUSD.XXX,SOL
5401,BUY,04:51.0,XXX,163.92,2.404,SOLUSD.XXX,SOL
5402,BUY,04:51.0,XXX,0.49868,56,XRPUSD.XXX,XRP
5403,BUY,04:51.1,XXX,163.91,0.65,SOLUSD.XXX,SOL
5404,BUY,04:51.1,XXX,163.91,1.2,SOLUSD.XXX,SOL
5405,SELL,04:51.6,XXX,2428.98,1.9999,ETHUSD.XXX,ETH
5406,SELL,04:51.6,XXX,2432.97,1.9999,ETHUSDT.XXX,ETH
5407,SELL,04:51.6,XXX,2428.98,1.2999,ETHUSD.XXX,ETH
5408,SELL,04:51.6,XXX,2432.97,0.7999,ETHUSDT.XXX,ETH
5409,SELL,04:51.6,XXX,2432.97,1.4999,ETHUSDT.XXX,ETH
5410,SELL,04:51.6,XXX,2432.97,1.3999,ETHUSDT.XXX,ETH
5411,SELL,04:51.6,XXX,2432.97,1.2999,ETHUSDT.XXX,ETH
5412,SELL,04:51.6,XXX,2432.97,0.8999,ETHUSDT.XXX,ETH
5413,SELL,04:51.7,XXX,2428.98,0.9999,ETHUSD.XXX,ETH
5414,SELL,04:51.7,XXX,2433.13,2.0003,ETHUSDT.XXX,ETH
5415,SELL,04:51.7,XXX,2428.98,1.3001,ETHUSD.XXX,ETH
5416,BUY,04:52.1,XXX,2433.13,1.4995,ETHUSDT.XXX,ETH
5417,BUY,04:52.4,XXX,2432.82,2,ETHUSDT.XXX,ETH
5418,BUY,04:52.4,XXX,2432.82,1.2997,ETHUSDT.XXX,ETH
5419,BUY,04:52.4,XXX,2432.82,0.7998,ETHUSDT.XXX,ETH
5420,BUY,04:52.4,XXX,2432.82,1.4997,ETHUSDT.XXX,ETH
5421,BUY,04:52.4,XXX,2432.82,0.8997,ETHUSDT.XXX,ETH
5422,BUY,04:52.4,XXX,2432.82,1.3997,ETHUSDT.XXX,ETH
5423,BUY,04:52.5,XXX,2428.79,1.1607,ETHUSD.XXX,ETH
5424,BUY,04:52.5,XXX,2428.79,1.0398,ETHUSD.XXX,ETH
5425,BUY,04:52.5,XXX,66671.99,0.5,BTCUSDT.XXX,BTC
5426,BUY,04:54.9,XXX,163.9,1.2,SOLUSD.XXX,SOL
5427,BUY,04:54.9,XXX,163.9,0.552,SOLUSD.XXX,SOL
5428,BUY,04:55.0,XXX,66547.66,0.40195,BTCUSD.XXX,BTC
5429,SELL,04:55.2,XXX,2432.56,2.0003,ETHUSDT.XXX,ETH
5430,SELL,04:55.2,XXX,2428.49,1.9999,ETHUSD.XXX,ETH
5431,SELL,04:55.2,XXX,2432.56,0.5058,ETHUSDT.XXX,ETH
5432,SELL,04:55.2,XXX,2428.49,1.0001,ETHUSD.XXX,ETH
5433,SELL,04:55.2,XXX,2432.56,1.3999,ETHUSDT.XXX,ETH
5434,SELL,04:55.2,XXX,2432.56,1.2999,ETHUSDT.XXX,ETH
5435,SELL,04:55.2,XXX,2428.49,1.2999,ETHUSD.XXX,ETH
5436,SELL,04:55.2,XXX,2432.56,0.2941,ETHUSDT.XXX,ETH
5437,SELL,04:55.2,XXX,2432.56,0.8999,ETHUSDT.XXX,ETH
5438,SELL,04:55.2,XXX,2428.49,0.8999,ETHUSD.XXX,ETH
5439,SELL,04:55.2,XXX,2432.56,1.4999,ETHUSDT.XXX,ETH
5440,SELL,04:55.2,XXX,2428.49,1.4999,ETHUSD.XXX,ETH
5441,SELL,04:56.0,XXX,163.89,1.199,SOLUSD.XXX,SOL
5442,SELL,04:56.0,XXX,163.89,0.999,SOLUSD.XXX,SOL
5443,SELL,04:56.0,XXX,163.89,0.539,SOLUSD.XXX,SOL
5444,SELL,04:56.3,XXX,2432.74,0.1761,ETHUSDT.XXX,ETH
5445,SELL,04:56.3,XXX,2432.74,1.4002,ETHUSDT.XXX,ETH
5446,SELL,04:56.3,XXX,2432.74,0.724,ETHUSDT.XXX,ETH
5447,SELL,04:56.3,XXX,2432.74,0.3324,ETHUSDT.XXX,ETH
5448,SELL,04:56.3,XXX,2432.74,0.8001,ETHUSDT.XXX,ETH
5449,SELL,04:56.7,XXX,2428.66,2.0003,ETHUSD.XXX,ETH
5450,SELL,04:56.7,XXX,2428.66,1.3002,ETHUSD.XXX,ETH
5451,SELL,04:56.7,XXX,2428.66,1.0002,ETHUSD.XXX,ETH
5452,BUY,04:57.5,XXX,2432.98,0.0049,ETHUSDT.XXX,ETH
5453,BUY,04:57.6,XXX,2432.98,0.0025,ETHUSDT.XXX,ETH
5454,BUY,04:57.7,XXX,2432.98,0.0049,ETHUSDT.XXX,ETH
5455,BUY,04:59.7,XXX,2428.97,1.2997,ETHUSD.XXX,ETH
5456,BUY,04:59.7,XXX,2428.97,0.8997,ETHUSD.XXX,ETH
5457,BUY,04:59.7,XXX,2428.97,1.9996,ETHUSD.XXX,ETH
5458,BUY,04:59.7,XXX,2428.97,1.4996,ETHUSD.XXX,ETH
5459,BUY,04:59.7,XXX,2433.03,1.3997,ETHUSDT.XXX,ETH
5460,BUY,05:00.0,XXX,2433.03,2,ETHUSDT.XXX,ETH
5461,BUY,05:00.0,XXX,2433.03,1.4,ETHUSDT.XXX,ETH
5462,BUY,05:00.0,XXX,2428.9,1.3,ETHUSD.XXX,ETH
5463,BUY,05:00.0,XXX,2428.9,2,ETHUSD.XXX,ETH
5464,BUY,05:00.0,XXX,2432.74,0.3322,ETHUSDT.XXX,ETH
5465,BUY,05:00.0,XXX,2432.74,1.5,ETHUSDT.XXX,ETH
5466,BUY,05:00.0,XXX,2432.74,1.3,ETHUSDT.XXX,ETH
5467,BUY,05:00.0,XXX,2432.74,0.9,ETHUSDT.XXX,ETH
5468,BUY,05:00.0,XXX,2432.74,0.8,ETHUSDT.XXX,ETH
5469,BUY,05:00.0,XXX,2432.74,1.4,ETHUSDT.XXX,ETH
5470,SELL,05:00.1,XXX,2432.5,0.6999,ETHUSDT.XXX,ETH
5471,SELL,05:00.1,XXX,2432.5,1.2999,ETHUSDT.XXX,ETH
5472,SELL,05:00.1,XXX,2432.5,0.5,ETHUSDT.XXX,ETH
5473,SELL,05:00.2,XXX,2432.66,0.0078,ETHUSDT.XXX,ETH
5474,SELL,05:00.2,XXX,2432.66,0.0027,ETHUSDT.XXX,ETH
5475,SELL,05:00.2,XXX,2432.66,0.8,ETHUSDT.XXX,ETH
5476,SELL,05:00.2,XXX,2432.66,1.5001,ETHUSDT.XXX,ETH
5477,SELL,05:00.2,XXX,2432.66,0.8999,ETHUSDT.XXX,ETH
5478,SELL,05:00.2,XXX,0.49879,279,XRPUSD.XXX,XRP
5479,SELL,05:00.2,XXX,0.49879,181,XRPUSD.XXX,XRP
5480,SELL,05:00.3,XXX,0.49883,813,XRPUSD.XXX,XRP
5481,SELL,05:00.8,XXX,2428.81,2.0003,ETHUSD.XXX,ETH
5482,SELL,05:00.8,XXX,2428.81,1.0002,ETHUSD.XXX,ETH
5483,SELL,05:00.8,XXX,66540.52,0.5,BTCUSD.XXX,BTC
5484,SELL,05:00.8,XXX,2428.86,1.2998,ETHUSD.XXX,ETH
5485,SELL,05:00.8,XXX,2428.86,1.7005,ETHUSD.XXX,ETH
5486,SELL,05:00.8,XXX,2433.05,1.2663,ETHUSDT.XXX,ETH
5487,SELL,05:00.8,XXX,2433.05,0.013,ETHUSDT.XXX,ETH
5488,SELL,05:00.8,XXX,2433.05,0.8263,ETHUSDT.XXX,ETH
5489,SELL,05:00.8,XXX,2433.05,2.0003,ETHUSDT.XXX,ETH
5490,BUY,05:01.3,XXX,2429.19,1.2998,ETHUSD.XXX,ETH
5491,BUY,05:01.3,XXX,2429.19,1.9996,ETHUSD.XXX,ETH
5492,BUY,05:01.9,XXX,2428.99,2,ETHUSD.XXX,ETH
5493,BUY,05:01.9,XXX,2428.99,1.3,ETHUSD.XXX,ETH
5494,BUY,05:01.9,XXX,2433.07,1.3997,ETHUSDT.XXX,ETH
5495,BUY,05:01.9,XXX,2433.07,2,ETHUSDT.XXX,ETH
5496,SELL,05:03.0,XXX,2428.9,1.3298,ETHUSD.XXX,ETH
5497,SELL,05:03.0,XXX,163.9,1.2,SOLUSD.XXX,SOL
5498,SELL,05:03.0,XXX,163.9,1,SOLUSD.XXX,SOL
5499,SELL,05:03.0,XXX,163.9,0.125,SOLUSD.XXX,SOL
5500,SELL,05:03.1,XXX,2433.07,1.3999,ETHUSDT.XXX,ETH
5501,SELL,05:03.1,XXX,2433.07,1.9999,ETHUSDT.XXX,ETH
5502,SELL,05:03.1,XXX,2429.01,2.0003,ETHUSD.XXX,ETH
5503,SELL,05:03.1,XXX,2429.01,0.8246,ETHUSD.XXX,ETH
5504,SELL,05:03.1,XXX,2429.01,0.9999,ETHUSD.XXX,ETH
5505,SELL,05:03.1,XXX,2429.01,0.4753,ETHUSD.XXX,ETH
5506,SELL,05:03.1,XXX,2429.01,0.0959,ETHUSD.XXX,ETH
5507,SELL,05:03.3,XXX,0.49898,254,XRPUSD.XXX,XRP
5508,SELL,05:03.3,XXX,0.49898,529,XRPUSD.XXX,XRP
5509,BUY,05:03.5,XXX,2429.18,0.0959,ETHUSD.XXX,ETH
5510,BUY,05:03.5,XXX,2429.18,1.9996,ETHUSD.XXX,ETH
5511,BUY,05:03.5,XXX,2429.18,1.2997,ETHUSD.XXX,ETH
5512,BUY,05:03.6,XXX,2433.15,2,ETHUSDT.XXX,ETH
5513,BUY,05:03.6,XXX,163.9,1.199,SOLUSD.XXX,SOL
5514,BUY,05:03.6,XXX,2433.15,1.2997,ETHUSDT.XXX,ETH
5515,BUY,05:03.6,XXX,2433.15,0.8,ETHUSDT.XXX,ETH
5516,BUY,05:03.6,XXX,163.9,0.998,SOLUSD.XXX,SOL
5517,BUY,05:03.6,XXX,2433.15,0.8998,ETHUSDT.XXX,ETH
5518,BUY,05:03.6,XXX,2433.15,1.3997,ETHUSDT.XXX,ETH
5519,BUY,05:03.6,XXX,2433.15,1.4996,ETHUSDT.XXX,ETH
5520,BUY,05:03.7,XXX,164.17,0.5,SOLUSDT.XXX,SOL
5521,BUY,05:03.7,XXX,164.17,0.22,SOLUSDT.XXX,SOL
5522,BUY,05:03.7,XXX,164.17,0.16,SOLUSDT.XXX,SOL
5523,BUY,05:03.7,XXX,163.89,1.2,SOLUSD.XXX,SOL
5524,BUY,05:03.7,XXX,163.89,1,SOLUSD.XXX,SOL
5525,BUY,05:03.7,XXX,2428.95,1.3992,ETHUSD.XXX,ETH
5526,BUY,05:03.7,XXX,0.49893,34,XRPUSD.XXX,XRP
5527,BUY,05:03.7,XXX,0.49893,143,XRPUSD.XXX,XRP
5528,BUY,05:03.7,XXX,0.49893,13,XRPUSD.XXX,XRP
5529,BUY,05:03.7,XXX,0.49893,33,XRPUSD.XXX,XRP
5530,BUY,05:03.7,XXX,0.49893,1777,XRPUSD.XXX,XRP
5531,BUY,05:04.3,XXX,2428.79,2,ETHUSD.XXX,ETH
5532,BUY,05:04.3,XXX,66547.99,0.5,BTCUSD.XXX,BTC
5533,BUY,05:04.3,XXX,66661.53,0.5,BTCUSDT.XXX,BTC
5534,BUY,05:04.3,YYY,66659.99,0.31806,BTCUSDT.YYY,BTC
5535,BUY,05:04.3,XXX,164.13,0.5,SOLUSDT.XXX,SOL
5536,BUY,05:04.3,XXX,164.13,1.998,SOLUSDT.XXX,SOL
5537,BUY,05:04.3,XXX,164.13,0.599,SOLUSDT.XXX,SOL
5538,BUY,05:04.3,XXX,0.49885,458,XRPUSD.XXX,XRP
5539,BUY,05:04.3,XXX,0.49967,306,XRPUSDT.XXX,XRP
5540,BUY,05:04.3,XXX,2428.53,5.8342,ETHUSD.XXX,ETH
5541,BUY,05:04.3,XXX,0.49885,529,XRPUSD.XXX,XRP
5542,BUY,05:04.3,XXX,0.49885,74,XRPUSD.XXX,XRP
5543,BUY,05:04.3,XXX,0.49885,939,XRPUSD.XXX,XRP
5544,BUY,05:04.3,XXX,164.13,0.5,SOLUSDT.XXX,SOL
5545,BUY,05:04.4,XXX,164.13,0.5,SOLUSDT.XXX,SOL
5546,BUY,05:04.4,XXX,164.13,0.14,SOLUSDT.XXX,SOL
5547,BUY,05:04.4,XXX,164.13,0.36,SOLUSDT.XXX,SOL
5548,BUY,05:04.4,XXX,164.13,0.5,SOLUSDT.XXX,SOL
5549,BUY,05:04.6,XXX,164.13,0.524,SOLUSDT.XXX,SOL
5550,SELL,05:04.6,XXX,2428.42,0.2997,ETHUSD.XXX,ETH
5551,SELL,05:04.6,XXX,2428.42,1.6241,ETHUSD.XXX,ETH
5552,SELL,05:04.6,XXX,2428.42,0.9999,ETHUSD.XXX,ETH
5553,SELL,05:04.6,XXX,2432.43,0.6998,ETHUSDT.XXX,ETH
5554,SELL,05:04.6,XXX,2432.43,0.7999,ETHUSDT.XXX,ETH
5555,SELL,05:04.6,XXX,2432.43,1.2999,ETHUSDT.XXX,ETH
5556,SELL,05:04.6,XXX,2432.43,1.9999,ETHUSDT.XXX,ETH
5557,SELL,05:04.6,XXX,2428.42,1.2999,ETHUSD.XXX,ETH
5558,SELL,05:04.7,XXX,2428.42,1.5902,ETHUSD.XXX,ETH
5559,SELL,05:04.7,XXX,2432.74,2.0003,ETHUSDT.XXX,ETH
5560,SELL,05:04.7,XXX,2428.42,1.0001,ETHUSD.XXX,ETH
5561,SELL,05:04.7,XXX,2428.42,2.0002,ETHUSD.XXX,ETH
5562,BUY,05:04.8,XXX,164.13,0.6,SOLUSDT.XXX,SOL
5563,BUY,05:04.8,XXX,164.13,0.5,SOLUSDT.XXX,SOL
5564,BUY,05:04.8,XXX,164.13,0.137,SOLUSDT.XXX,SOL
5565,BUY,05:04.8,XXX,164.13,1.142,SOLUSDT.XXX,SOL
5566,BUY,05:04.8,XXX,2432.74,10,ETHUSDT.XXX,ETH
5567,BUY,05:04.8,XXX,2428.5,1.2997,ETHUSD.XXX,ETH
5568,BUY,05:04.8,XXX,2428.5,0.5996,ETHUSD.XXX,ETH
5569,SELL,05:05.1,XXX,2428.42,1.9999,ETHUSD.XXX,ETH
5570,SELL,05:05.1,XXX,2428.42,1.2999,ETHUSD.XXX,ETH
5571,SELL,05:05.1,XXX,2432.59,2.0003,ETHUSDT.XXX,ETH
5572,SELL,05:05.1,XXX,2428.42,1.0002,ETHUSD.XXX,ETH
5573,SELL,05:05.1,XXX,2432.59,1.3999,ETHUSDT.XXX,ETH
5574,SELL,05:05.1,XXX,2432.59,2.0003,ETHUSDT.XXX,ETH
5575,SELL,05:05.5,XXX,2432.74,0.8001,ETHUSDT.XXX,ETH
5576,SELL,05:05.5,XXX,2432.74,1.4002,ETHUSDT.XXX,ETH
5577,SELL,05:05.5,XXX,2432.74,0.9002,ETHUSDT.XXX,ETH
5578,SELL,05:05.5,XXX,2432.74,1.5002,ETHUSDT.XXX,ETH
5579,SELL,05:05.5,XXX,2432.74,1.3002,ETHUSDT.XXX,ETH
5580,SELL,05:05.5,XXX,2432.74,2.0003,ETHUSDT.XXX,ETH
5581,BUY,05:05.8,XXX,0.49968,97,XRPUSDT.XXX,XRP
5582,BUY,05:05.8,XXX,0.49968,97,XRPUSDT.XXX,XRP
5583,SELL,05:06.1,XXX,163.84,1.199,SOLUSD.XXX,SOL
5584,SELL,05:06.1,XXX,163.84,0.999,SOLUSD.XXX,SOL
5585,SELL,05:06.1,XXX,2428.73,1.5002,ETHUSD.XXX,ETH
5586,SELL,05:06.1,XXX,2428.73,3.7845,ETHUSD.XXX,ETH
5587,SELL,05:06.1,XXX,2428.73,1.3002,ETHUSD.XXX,ETH
5588,SELL,05:06.1,XXX,2428.73,1.2002,ETHUSD.XXX,ETH
5589,SELL,05:06.1,XXX,2428.73,1.0001,ETHUSD.XXX,ETH
5590,SELL,05:06.1,XXX,66536.01,0.5,BTCUSD.XXX,BTC
5591,SELL,05:06.1,XXX,66656.01,0.5,BTCUSDT.XXX,BTC
5592,SELL,05:06.1,XXX,164.14,1.999,SOLUSDT.XXX,SOL
5593,SELL,05:06.1,XXX,164.14,0.599,SOLUSDT.XXX,SOL
5594,SELL,05:06.2,XXX,163.85,0.64,SOLUSD.XXX,SOL
5595,SELL,05:06.2,XXX,163.85,0.33,SOLUSD.XXX,SOL
5596,SELL,05:06.2,XXX,163.85,0.18,SOLUSD.XXX,SOL
5597,SELL,05:06.4,XXX,66659.98,0.4934,BTCUSDT.XXX,BTC
5598,SELL,05:06.4,XXX,164.14,0.601,SOLUSDT.XXX,SOL
5599,SELL,05:06.4,XXX,163.86,1.2,SOLUSD.XXX,SOL
5600,SELL,05:06.4,XXX,163.86,1,SOLUSD.XXX,SOL
5601,BUY,05:07.3,XXX,2433.39,0.9169,ETHUSDT.XXX,ETH
5602,BUY,05:07.3,XXX,2433.39,0.1786,ETHUSDT.XXX,ETH
5603,BUY,05:07.3,XXX,2429.31,0.7056,ETHUSD.XXX,ETH
5604,BUY,05:07.3,XXX,2433.39,0.1829,ETHUSDT.XXX,ETH
5605,BUY,05:07.3,XXX,2433.39,0.2212,ETHUSDT.XXX,ETH
5606,BUY,05:07.4,XXX,2433.39,1.3997,ETHUSDT.XXX,ETH
5607,BUY,05:07.4,XXX,2429.31,2,ETHUSD.XXX,ETH
5608,BUY,05:07.4,XXX,2429.31,1.4997,ETHUSD.XXX,ETH
5609,BUY,05:07.4,XXX,2433.39,2,ETHUSDT.XXX,ETH
5610,BUY,05:07.4,XXX,2429.31,0.0098,ETHUSD.XXX,ETH
5611,BUY,05:07.4,XXX,2429.31,0.8998,ETHUSD.XXX,ETH
5612,BUY,05:07.4,XXX,2429.31,1.2899,ETHUSD.XXX,ETH
5613,BUY,05:07.4,XXX,2429.31,0.4998,ETHUSD.XXX,ETH
5614,BUY,05:07.4,XXX,2429.31,1.1997,ETHUSD.XXX,ETH
5615,BUY,05:07.5,XXX,2429.19,2,ETHUSD.XXX,ETH
5616,BUY,05:07.5,XXX,2429.19,1.2,ETHUSD.XXX,ETH
5617,BUY,05:07.5,XXX,2429.19,1.3,ETHUSD.XXX,ETH
5618,BUY,05:07.5,XXX,2429.19,0.9,ETHUSD.XXX,ETH
5619,BUY,05:07.5,XXX,2429.19,0.5,ETHUSD.XXX,ETH
5620,BUY,05:07.5,XXX,2429.19,1.5,ETHUSD.XXX,ETH
5621,BUY,05:07.5,XXX,0.49968,810,XRPUSDT.XXX,XRP
5622,BUY,05:07.5,XXX,0.49968,187,XRPUSDT.XXX,XRP
5623,BUY,05:07.5,XXX,0.49968,809,XRPUSDT.XXX,XRP
5624,BUY,05:07.5,XXX,164.16,0.5,SOLUSDT.XXX,SOL
5625,BUY,05:07.5,XXX,163.88,0.149,SOLUSD.XXX,SOL
5626,BUY,05:07.5,XXX,163.88,0.961,SOLUSD.XXX,SOL
5627,BUY,05:07.5,XXX,164.16,0.24,SOLUSDT.XXX,SOL
5628,BUY,05:07.5,XXX,164.16,0.26,SOLUSDT.XXX,SOL
5629,BUY,05:07.5,XXX,164.16,0.13,SOLUSDT.XXX,SOL
5630,BUY,05:08.0,XXX,66551.99,0.5,BTCUSD.XXX,BTC
5631,BUY,05:08.0,XXX,2432.92,1.4,ETHUSDT.XXX,ETH
5632,BUY,05:08.0,XXX,2432.92,2,ETHUSDT.XXX,ETH
5633,BUY,05:08.0,XXX,2432.92,1.4997,ETHUSDT.XXX,ETH
5634,BUY,05:08.0,XXX,2432.92,0.8997,ETHUSDT.XXX,ETH
5635,BUY,05:08.0,XXX,2432.92,1.3,ETHUSDT.XXX,ETH
5636,BUY,05:08.0,XXX,2432.92,0.7998,ETHUSDT.XXX,ETH
5637,BUY,05:08.0,XXX,164.16,0.5,SOLUSDT.XXX,SOL
5638,BUY,05:08.0,XXX,164.16,0.599,SOLUSDT.XXX,SOL
5639,BUY,05:08.0,XXX,66664.16,0.01298,BTCUSDT.XXX,BTC
5640,BUY,05:08.0,XXX,0.4996,810,XRPUSDT.XXX,XRP
5641,BUY,05:08.0,XXX,0.4996,500,XRPUSDT.XXX,XRP
5642,BUY,05:08.0,XXX,164.16,0.905,SOLUSDT.XXX,SOL
5643,BUY,05:08.0,XXX,164.16,4.866,SOLUSDT.XXX,SOL
5644,BUY,05:08.0,XXX,0.4996,98,XRPUSDT.XXX,XRP
5645,BUY,05:08.0,XXX,66664.16,0.01001,BTCUSDT.XXX,BTC
